park_states,park_parkCode,park_designation,park_fullName,park_url,park_name,id,name
AL,liri,National Preserve,Little River Canyon National Preserve,https://www.nps.gov/liri/index.htm,Little River Canyon,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"PA,NJ",lode,National Wild and Scenic River,Lower Delaware National Wild and Scenic River,https://www.nps.gov/lode/index.htm,Lower Delaware,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
DC,lyba,,LBJ Memorial Grove on the Potomac,https://www.nps.gov/lyba/index.htm,LBJ Memorial Grove on the Potomac,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
KY,maca,National Park,Mammoth Cave National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MN,miss,National River & Recreation Area,Mississippi National River & Recreation Area,https://www.nps.gov/miss/index.htm,Mississippi,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"SD,NE",mnrr,National Recreational River,Missouri National Recreational River,https://www.nps.gov/mnrr/index.htm,Missouri,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
NC,mocr,National Battlefield,Moores Creek National Battlefield,https://www.nps.gov/mocr/index.htm,Moores Creek,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MD,mono,National Battlefield,Monocacy National Battlefield,https://www.nps.gov/mono/index.htm,Monocacy,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
WV,neri,National Park & Preserve,New River Gorge National Park & Preserve,https://www.nps.gov/neri/index.htm,New River Gorge,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
NE,niob,National Scenic River,Niobrara National Scenic River,https://www.nps.gov/niob/index.htm,Niobrara,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
AK,noat,National Preserve,Noatak National Preserve,https://www.nps.gov/noat/index.htm,Noatak,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
WA,noca,National Park,North Cascades National Park,https://www.nps.gov/noca/index.htm,North Cascades,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
NY,npnh,,National Parks of New York Harbor,https://www.nps.gov/npnh/index.htm,National Parks of New York Harbor,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
TN,obed,Wild & Scenic River,Obed Wild & Scenic River,https://www.nps.gov/obed/index.htm,Obed,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
WA,olym,National Park,Olympic National Park,https://www.nps.gov/olym/index.htm,Olympic,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MO,ozar,National Scenic Riverways,Ozark National Scenic Riverways,https://www.nps.gov/ozar/index.htm,Ozark,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
TX,pais,National Seashore,Padre Island National Seashore,https://www.nps.gov/pais/index.htm,Padre Island,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
OH,pevi,Memorial,Perry's Victory & International Peace Memorial,https://www.nps.gov/pevi/index.htm,Perry's Victory & International Peace,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MI,piro,National Lakeshore,Pictured Rocks National Lakeshore,https://www.nps.gov/piro/index.htm,Pictured Rocks,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"DC,MD,PA,VA",pohe,National Scenic Trail,Potomac Heritage National Scenic Trail,https://www.nps.gov/pohe/index.htm,Potomac Heritage,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
CA,pore,National Seashore,Point Reyes National Seashore,https://www.nps.gov/pore/index.htm,Point Reyes,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
CA,redw,National and State Parks,Redwood National and State Parks,https://www.nps.gov/redw/index.htm,Redwood,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
TX,rigr,Wild & Scenic River,Rio Grande Wild & Scenic River,https://www.nps.gov/rigr/index.htm,Rio Grande,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MI,rira,National Battlefield Park,River Raisin National Battlefield Park,https://www.nps.gov/rira/index.htm,River Raisin,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
DC,rocr,Park,Rock Creek Park,https://www.nps.gov/rocr/index.htm,Rock Creek,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"WI,MN",sacn,National Scenic Riverway,Saint Croix National Scenic Riverway,https://www.nps.gov/sacn/index.htm,Saint Croix,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
ME,sacr,International Historic Site,Saint Croix Island International Historic Site,https://www.nps.gov/sacr/index.htm,Saint Croix Island,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
WA,sajh,National Historical Park,San Juan Island National Historical Park,https://www.nps.gov/sajh/index.htm,San Juan Island,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
VI,sari,National Historical Park and Ecological Preserve,Salt River Bay National Historical Park and Ecological Preserve,https://www.nps.gov/sari/index.htm,Salt River Bay,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MI,slbe,National Lakeshore,Sleeping Bear Dunes National Lakeshore,https://www.nps.gov/slbe/index.htm,Sleeping Bear Dunes,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"DC,MD,VA",stsp,National Historic Trail,Star-Spangled Banner National Historic Trail,https://www.nps.gov/stsp/index.htm,Star-Spangled Banner,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
DC,this,,Theodore Roosevelt Island,https://www.nps.gov/this/index.htm,Theodore Roosevelt Island,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
FL,timu,Ecological & Historic Preserve,Timucuan Ecological & Historic Preserve,https://www.nps.gov/timu/index.htm,Timucuan,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"NY,PA",upde,Scenic & Recreational River,Upper Delaware Scenic & Recreational River,https://www.nps.gov/upde/index.htm,Upper Delaware,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
VI,vicr,National Monument,Virgin Islands Coral Reef National Monument,https://www.nps.gov/vicr/index.htm,Virgin Islands Coral Reef,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
VI,viis,National Park,Virgin Islands National Park,https://www.nps.gov/viis/index.htm,Virgin Islands,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
MN,voya,National Park,Voyageurs National Park,https://www.nps.gov/voya/index.htm,Voyageurs,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
CA,whis,National Recreation Area,Whiskeytown National Recreation Area,https://www.nps.gov/whis/index.htm,Whiskeytown,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
AK,wrst,National Park & Preserve,Wrangell - St Elias National Park & Preserve,https://www.nps.gov/wrst/index.htm,Wrangell - St Elias,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
"ID,MT,WY",yell,National Park,Yellowstone National Park,https://www.nps.gov/yell/index.htm,Yellowstone,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
CA,yose,National Park,Yosemite National Park,https://www.nps.gov/yose/index.htm,Yosemite,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
AK,yuch,National Preserve,Yukon - Charley Rivers National Preserve,https://www.nps.gov/yuch/index.htm,Yukon - Charley Rivers,4D224BCA-C127-408B-AC75-A51563C42411,Paddling
KY,abli,National Historical Park,Abraham Lincoln Birthplace National Historical Park,https://www.nps.gov/abli/index.htm,Abraham Lincoln Birthplace,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
ME,acad,National Park,Acadia National Park,https://www.nps.gov/acad/index.htm,Acadia,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MA,adam,National Historical Park,Adams National Historical Park,https://www.nps.gov/adam/index.htm,Adams,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NY,afbg,National Monument,African Burial Ground National Monument,https://www.nps.gov/afbg/index.htm,African Burial Ground,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NE,agfo,National Monument,Agate Fossil Beds National Monument,https://www.nps.gov/agfo/index.htm,Agate Fossil Beds,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,alfl,National Monument,Alibates Flint Quarries National Monument,https://www.nps.gov/alfl/index.htm,Alibates Flint Quarries,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
PA,alpo,National Historic Site,Allegheny Portage Railroad National Historic Site,https://www.nps.gov/alpo/index.htm,Allegheny Portage Railroad,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,amis,National Recreation Area,Amistad National Recreation Area,https://www.nps.gov/amis/index.htm,Amistad,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MP,amme,Park,American Memorial Park,https://www.nps.gov/amme/index.htm,American Memorial,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
GA,ande,National Historic Site,Andersonville National Historic Site,https://www.nps.gov/ande/index.htm,Andersonville,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MD,anti,National Battlefield,Antietam National Battlefield,https://www.nps.gov/anti/index.htm,Antietam,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
VA,apco,National Historical Park,Appomattox Court House National Historical Park,https://www.nps.gov/apco/index.htm,Appomattox Court House,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
WI,apis,National Lakeshore,Apostle Islands National Lakeshore,https://www.nps.gov/apis/index.htm,Apostle Islands,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
AR,arpo,National Memorial,Arkansas Post National Memorial,https://www.nps.gov/arpo/index.htm,Arkansas Post,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"MD,VA",asis,National Seashore,Assateague Island National Seashore,https://www.nps.gov/asis/index.htm,Assateague Island,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NM,azru,National Monument,Aztec Ruins National Monument,https://www.nps.gov/azru/index.htm,Aztec Ruins,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
SD,badl,National Park,Badlands National Park,https://www.nps.gov/badl/index.htm,Badlands,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NM,band,National Monument,Bandelier National Monument,https://www.nps.gov/band/index.htm,Bandelier,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CO,beol,National Historic Site,Bent's Old Fort National Historic Site,https://www.nps.gov/beol/index.htm,Bent's Old Fort,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,bibe,National Park,Big Bend National Park,https://www.nps.gov/bibe/index.htm,Big Bend,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"MT,WY",bica,National Recreation Area,Bighorn Canyon National Recreation Area,https://www.nps.gov/bica/index.htm,Bighorn Canyon,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
FL,bicy,National Preserve,Big Cypress National Preserve,https://www.nps.gov/bicy/index.htm,Big Cypress,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MT,biho,National Battlefield,Big Hole National Battlefield,https://www.nps.gov/biho/index.htm,Big Hole,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
FL,bisc,National Park,Biscayne National Park,https://www.nps.gov/bisc/index.htm,Biscayne,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"KY,TN",biso,National River & Recreation Area,Big South Fork National River & Recreation Area,https://www.nps.gov/biso/index.htm,Big South Fork,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,bith,National Preserve,Big Thicket National Preserve,https://www.nps.gov/bith/index.htm,Big Thicket,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CO,blca,National Park,Black Canyon Of The Gunnison National Park,https://www.nps.gov/blca/index.htm,Black Canyon Of The Gunnison,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
VA,bowa,National Monument,Booker T Washington National Monument,https://www.nps.gov/bowa/index.htm,Booker T Washington,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
UT,brca,National Park,Bryce Canyon National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
KS,brvb,National Historical Park,Brown v. Board of Education National Historical Park,https://www.nps.gov/brvb/index.htm,Brown v. Board of Education,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
AR,buff,National River,Buffalo National River,https://www.nps.gov/buff/index.htm,Buffalo,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CA,cabr,National Monument,Cabrillo National Monument,https://www.nps.gov/cabr/index.htm,Cabrillo,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MA,caco,National Seashore,Cape Cod National Seashore,https://www.nps.gov/caco/index.htm,Cape Cod,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
AZ,cagr,National Monument,Casa Grande Ruins National Monument,https://www.nps.gov/cagr/index.htm,Casa Grande Ruins,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
FL,cana,National Seashore,Canaveral National Seashore,https://www.nps.gov/cana/index.htm,Canaveral,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
KY,cane,National Monument,Camp Nelson National Monument,https://www.nps.gov/cane/index.htm,Camp Nelson,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
UT,cany,National Park,Canyonlands National Park,https://www.nps.gov/cany/index.htm,Canyonlands,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
UT,care,National Park,Capitol Reef National Park,https://www.nps.gov/care/index.htm,Capitol Reef,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
FL,casa,National Monument,Castillo de San Marcos National Monument,https://www.nps.gov/casa/index.htm,Castillo de San Marcos,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NM,cave,National Park,Carlsbad Caverns National Park,https://www.nps.gov/cave/index.htm,Carlsbad Caverns,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
DC,cawo,National Historic Site,Carter G. Woodson Home National Historic Site,https://www.nps.gov/cawo/index.htm,Carter G. Woodson Home,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,cham,National Memorial,Chamizal National Memorial,https://www.nps.gov/cham/index.htm,Chamizal,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"GA,TN",chch,National Military Park,Chickamauga & Chattanooga National Military Park,https://www.nps.gov/chch/index.htm,Chickamauga & Chattanooga,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CA,chis,National Park,Channel Islands National Park,https://www.nps.gov/chis/index.htm,Channel Islands,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
SC,chpi,National Historic Site,Charles Pinckney National Historic Site,https://www.nps.gov/chpi/index.htm,Charles Pinckney,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
AR,chsc,National Historic Site,Little Rock Central High School National Historic Site,https://www.nps.gov/chsc/index.htm,Little Rock Central High School,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
OH,chyo,National Monument,Charles Young Buffalo Soldiers National Monument,https://www.nps.gov/chyo/index.htm,Charles Young Buffalo Soldiers,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CO,colm,National Monument,Colorado National Monument,https://www.nps.gov/colm/index.htm,Colorado,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
SC,cowp,National Battlefield,Cowpens National Battlefield,https://www.nps.gov/cowp/index.htm,Cowpens,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
OR,crla,National Park,Crater Lake National Park,https://www.nps.gov/crla/index.htm,Crater Lake,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
ID,crmo,National Monument & Preserve,Craters Of The Moon National Monument & Preserve,https://www.nps.gov/crmo/index.htm,Craters Of The Moon,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"KY,TN,VA",cuga,National Historical Park,Cumberland Gap National Historical Park,https://www.nps.gov/cuga/index.htm,Cumberland Gap,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"DC,MD,VA",cwdw,,Civil War Defenses of Washington,https://www.nps.gov/cwdw/index.htm,Civil War Defenses of Washington,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
OH,daav,National Historical Park,Dayton Aviation Heritage National Historical Park,https://www.nps.gov/daav/index.htm,Dayton Aviation Heritage,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
AK,dena,National Park & Preserve,Denali National Park & Preserve,https://www.nps.gov/dena/index.htm,Denali,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"CA,NV",deva,National Park,Death Valley National Park,https://www.nps.gov/deva/index.htm,Death Valley,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"CO,UT",dino,National Monument,Dinosaur National Monument,https://www.nps.gov/dino/index.htm,Dinosaur,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"NJ,NY",elis,Part of Statue of Liberty National Monument,Ellis Island Part of Statue of Liberty National Monument,https://www.nps.gov/elis/index.htm,Ellis Island,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NM,elma,National Monument,El Malpais National Monument,https://www.nps.gov/elma/index.htm,El Malpais,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NM,elmo,National Monument,El Morro National Monument,https://www.nps.gov/elmo/index.htm,El Morro,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
FL,ever,National Park,Everglades National Park,https://www.nps.gov/ever/index.htm,Everglades,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
OH,fila,National Historic Site,First Ladies National Historic Site,https://www.nps.gov/fila/index.htm,First Ladies,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CO,flfo,National Monument,Florissant Fossil Beds National Monument,https://www.nps.gov/flfo/index.htm,Florissant Fossil Beds,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
TX,foda,National Historic Site,Fort Davis National Historic Site,https://www.nps.gov/foda/index.htm,Fort Davis,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"KY,TN",fodo,National Battlefield,Fort Donelson National Battlefield,https://www.nps.gov/fodo/index.htm,Fort Donelson,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
GA,fofr,National Monument,Fort Frederica National Monument,https://www.nps.gov/fofr/index.htm,Fort Frederica,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
KS,fols,National Historic Site,Fort Larned National Historic Site,https://www.nps.gov/fols/index.htm,Fort Larned,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
MD,fomc,National Monument and Historic Shrine,Fort McHenry National Monument and Historic Shrine,https://www.nps.gov/fomc/index.htm,Fort McHenry,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
PA,fone,National Battlefield,Fort Necessity National Battlefield,https://www.nps.gov/fone/index.htm,Fort Necessity,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
CA,fopo,National Historic Site,Fort Point National Historic Site,https://www.nps.gov/fopo/index.htm,Fort Point,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
GA,fopu,National Monument,Fort Pulaski National Monument,https://www.nps.gov/fopu/index.htm,Fort Pulaski,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NC,fora,National Historic Site,Fort Raleigh National Historic Site,https://www.nps.gov/fora/index.htm,Fort Raleigh,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
KS,fosc,National Historic Site,Fort Scott National Historic Site,https://www.nps.gov/fosc/index.htm,Fort Scott,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
"AR,OK",fosm,National Historic Site,Fort Smith National Historic Site,https://www.nps.gov/fosm/index.htm,Fort Smith,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
NY,fost,National Monument,Fort Stanwix National Monument,https://www.nps.gov/fost/index.htm,Fort Stanwix,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
SC,fosu,National Historical Park,Fort Sumter and Fort Moultrie National Historical Park,https://www.nps.gov/fosu/index.htm,Fort Sumter and Fort Moultrie,0C0D142F-06B5-4BE1-8B44-491B90F93DEB,Park Film
